2004,Acoustic,243
2002,Rock & Roll,88
1994,Ska,38
0,Techno,47076
0,Industrial,13368
0,Ethereal,693
2009,New Wave,1037
2007,Trance,5842
1991,Folk,88
2007,Hardstyle,970
2009,Hard Trance,1785
2007,Garage Rock,100
1984,Folk,34
2008,Nu Metal,40
2011,Hardcore,4106
1982,Reggae,69
2007,Dub Techno,424
2012,Speech,30
2012,Movie Effects,26
1982,Heavy Metal,9
1988,Radioplay,13
1987,Big Beat,39
1999,Son,4
1996,Country Blues,2
1969,Soundtrack,12
2010,Education,8
2010,Electroclash,47
2004,DJ Battle Tool,37
1989,Ska,73
2017,Vaporwave,2220
1968,Soundtrack,14
2018,Persian Classical,1
1976,Country Rock,12
1989,Mod,24
2008,Monolog,23
1991,Glam,43
2011,Rockabilly,16
2013,Technical,8
2009,Post Bop,4
1981,Education,3
2016,Neo Soul,105
2016,Contemporary R&B,246
1991,Nursery Rhymes,1
2011,Electric Blues,8
2015,Carnatic,2
1976,Instrumental,4
1977,Movie Effects,8
2002,Political,6
1974,Religious,6
2004,Korean Court Music,2
1976,Bossa Nova,4
1995,Progressive Breaks,3
1978,Afro-Cuban,6
2005,Kwaito,8
2014,Neo Trance,14
2002,Southern Rock,8
1995,Minimal Techno,11
2001,Karaoke,8
2009,Noisecore,6
2013,Monolog,8
1995,Comedy,20
1985,Neo-Romantic,6
2009,Nitzhonot,2
1987,Dancehall,3
2002,Nitzhonot,1
1982,Boogie Woogie,1
1985,Modal,2
1977,Italo-Disco,1
1988,Aboriginal,4
2010,Impressionist,8
1978,Mod,2
1977,Kayōkyoku,4
2005,Chinese Classical,2
2010,Pub Rock,3
1996,Piano Blues,2
1977,Modal,3
2002,Goregrind,3
0,Baião,1
1983,Illbient,1
2001,Horrorcore,3
1993,Thug Rap,2
1999,Bassline,2
1955,Education,1
2001,Light Music,1
1968,Folk Rock,1
2007,Trap,1
2001,UK Garage,2571
2005,Dub,1165
2007,Disco,2245
2007,Art Rock,290
1989,Schlager,174
2005,Tribal House,541
1995,Europop,1254
1997,Garage House,1675
2000,Tribal,785
1992,Acid House,357
2011,Art Rock,295
2009,Hard House,1354
1972,Soundtrack,80
2010,RnB/Swing,531
2001,Soul,486
2013,Electro,7873
2012,Rock & Roll,102
1982,Dub,251
2013,DJ Battle Tool,8
1987,Contemporary Jazz,119
1978,Rhythm & Blues,25
2014,Grime,483
1994,New Beat,35
2006,Rockabilly,25
2013,Post-Metal,5
1994,Ethereal,71
2008,Doo Wop,4
2018,Smooth Jazz,46
2016,Horrorcore,15
2015,Chinese Classical,14
2001,Political,4
1986,Modern,16
2011,Gypsy Jazz,16
2000,Boogie,3
2014,Brass Band,7
1994,Viking Metal,1
1987,Neo-Classical,17
2012,Beatdown,16
2008,Electric Blues,4
1994,Musical,5
2016,AOR,32
2017,Afro-Cuban,17
2018,Dialogue,20
1972,Fusion,11
1985,Cumbia,6
1993,Special Effects,11
0,Sephardic,6
2015,Education,13
1975,Country,1
1997,Neo-Romantic,7
2008,Audiobook,8
1999,Lento Violento,1
1977,Dialogue,11
1984,Health-Fitness,13
1977,Brass Band,2
1985,Cha-Cha,6
1982,Rhythmic Noise,14
1985,Miami Bass,1
2013,Batucada,3
0,Atmospheric Black Metal,2
1979,Doo Wop,2
1992,Speech,5
1985,Pachanga,1
2006,Deathrock,4
2018,Ragtime,1
2019,Free Improvisation,4
2015,Post Bop,3
1995,Reggaeton,1
1984,Oi,1
2016,Dixieland,2
2000,Skweee,2
1975,Bluegrass,1
1980,Funk Metal,1
2011,Marimba,1
1997,Boogie Woogie,1
2007,Minneapolis Sound,1
2000,Népzene,1
2008,Overtone Singing,1
2010,Ottoman Classical,1
2006,Breakbeat,1883
1997,Euro House,8914
2002,Freestyle,190
1995,Techno,7059
2003,Trip Hop,1259
2005,Noise,2967
2004,Downtempo,5425
2003,Gabber,523
2007,Soul,473
2000,Acid House,141
1975,Pop Rock,225
1984,Smooth Jazz,69
2005,Rock & Roll,115
0,Illbient,467
2011,Euro House,1693
2009,Euro House,2285
2009,Pop Rap,436
1981,Blues Rock,21
2009,Future Jazz,602
2005,Symphonic Rock,71
1982,Fusion,110
2009,Neo-Romantic,17
2014,Leftfield,1621
1996,Avant-garde Jazz,11
2009,Big Beat,363
1984,Rockabilly,11
1993,Salsa,15
2015,Fusion,110
2017,Free Improvisation,543
2017,Dub Techno,1079
1988,Lovers Rock,2
1994,Instrumental,41
1991,Power Pop,77
1994,Hardstyle,2
2016,Kwaito,5
2018,Classical,78
2015,Schlager,57
1997,Doomcore,8
2007,Opera,8
2010,Skweee,36
1974,Theme,26
2006,Doo Wop,4
1972,Bossa Nova,3
1984,Gospel,19
2010,Nu Metal,33
1987,Technical,3
2014,Nordic,24
1998,Nordic,6
1980,Psychedelic,10
2011,Bhangra,11
1991,Bossa Nova,2
1987,Louisiana Blues,10
-1,Garage House,1
1974,Mambo,1
2003,Afro-Cuban,17
0,Gamelan,21
1994,Waiata,1
1976,Italodance,3
2004,Turntablism,10
1982,Country Rock,8
1985,Bossanova,7
1974,Ska,1
1997,Noisecore,3
1953,Field Recording,2
2014,Nursery Rhymes,1
1973,Breaks,4
1968,Gypsy Jazz,2
2018,Movie Effects,6
1985,Basque Music,2
0,Kaseko,1
1973,Therapy,3
1975,Kayōkyoku,1
2011,Boogaloo,3
2010,Modal,3
2001,Norteño,1
1984,Beguine,2
2002,Neo Trance,1
2001,Future Jazz,1462
2003,Electro,5979
1992,Experimental,1782
1997,Ambient,3205
2002,Industrial,2154
1987,Bass Music,69
1974,Modern Classical,147
1990,Pop Rock,2266
1997,Dark Ambient,222
2000,Reggae,123
1999,Turntablism,14
1984,Psychedelic Rock,62
2002,Prog Rock,150
2002,Bhangra,26
2005,Field Recording,189
2008,Makina,171
2006,Neofolk,315
2008,Speedcore,332
2007,Acid House,254
2008,Bounce,22
2006,Power Pop,58
1985,Soft Rock,283
2008,Depressive Black Metal,3
1991,Minimal,177
2007,Berlin-School,167
0,Ragga,244
1994,Rock & Roll,108
2010,Prog Rock,254
1982,Health-Fitness,10
1984,Classic Rock,99
2003,Chanson,163
1985,Prog Rock,159
2014,Doom Metal,195
2015,Synthwave,1130
1998,Radioplay,12
2016,Doom Metal,229
1981,Goth Rock,30
1987,Post-Punk,93
1981,Rhythm & Blues,41
1983,Movie Effects,46
1992,Sound Poetry,3
2014,Pop Punk,49
2011,Bassline,48
1983,Big Band,41
1972,Educational,4
2014,Sound Art,23
2017,Neofolk,271
1995,Audiobook,3
2002,Guaguancó,1
1981,Power Pop,54
2005,Free Funk,9
1979,Spoken Word,32
1985,Baroque,17
2006,Schranz,69
1977,Psychedelic,29
1991,Fusion,86
2010,Hardcore Hip-Hop,16
2008,Juke,10
1968,Noise,7
1990,Pop Punk,4
2010,Hindustani,9
1999,Noisecore,2
2011,Kwaito,6
1976,Country,9
2014,Health-Fitness,4
1992,Calypso,6
2003,Early,1
2008,Free Funk,21
1973,Acid Rock,4
1991,Political,1
2007,Medieval,18
1970,Ambient,24
1982,Soca,8
2000,Post-Metal,1
2009,Brass Band,16
1972,Modern,7
2017,Minneapolis Sound,13
2015,Bongo Flava,1
2015,Neo-Romantic,14
2008,Power Violence,8
2006,Overtone Singing,5
1998,Hard Bop,4
2009,New Jack Swing,5
1980,Electric Blues,1
2005,Dub Poetry,1
1986,Nordic,2
1969,Dialogue,1
1996,Chillwave,3
2006,Impressionist,1
2019,New Age,4
2012,Spaza,1
2006,Rock Opera,1
2008,Mento,1
2013,Choral,1
1997,Jungle,1113
1997,EBM,330
1995,Hip Hop,663
1992,Progressive House,798
1999,Easy Listening,133
2003,New Age,573
2005,Dub Techno,139
1991,Freestyle,658
1981,Hi NRG,144
2004,Illbient,85
1984,Krautrock,73
1984,Acoustic,34
1988,New Jack Swing,129
1993,Neofolk,70
2008,Heavy Metal,260
2007,Industrial,3139
2007,Heavy Metal,260
2007,Hardcore,2283
1991,Cut-up/DJ,59
1982,Folk,38
2012,Reggae,175
1977,Novelty,14
1981,Nursery Rhymes,10
2016,Dub Techno,1220
2014,Hard Rock,68
2006,Math Rock,40
2016,Gospel,16
2014,J-pop,418
1997,Power Pop,56
2007,Goregrind,6
2017,Depressive Black Metal,1
2000,New Beat,28
1974,Soundtrack,50
2012,Ragga,56
0,Batucada,26
1976,Drone,4
1974,Minimal,12
1973,Minimal,19
1967,Rhythm & Blues,6
1982,Space-Age,23
1995,Samba,23
1972,Folk,15
1978,Education,3
2016,Speed Garage,57
2017,Griot,4
2007,Swing,27
2003,Hard Beat,3
1992,Yemenite Jewish,1
2001,Military,4
2018,Norteño,1
2008,Ottoman Classical,2
1969,Religious,7
2012,Goregrind,11
1970,Folk Rock,10
1991,Dub Techno,16
1985,Cut-up/DJ,14
1997,Karaoke,4
2011,Public Service Announcement,5
-1,Dark Ambient,1
1978,Big Band,4
2010,Dungeon Synth,7
2015,Big Band,17
1974,Lounge,8
2006,Honky Tonk,1
2003,Crust,2
2009,K-pop,4
1974,Noise,1
1984,Funaná,1
2008,Marches,2
2001,Guaguancó,1
1992,Tejano,1
2014,Afro-Cuban Jazz,3
1977,MPB,1
2011,Light Music,1
1982,Klezmer,1
2010,Minneapolis Sound,1
2019,Trance,5
1969,Hard Rock,1
1969,Political,1
2012,Melodic Hardcore,2
1977,Dark Ambient,2
1983,Dub Poetry,2
1961,Noise,1
2007,Zydeco,1
2017,Ottoman Classical,1
1995,Vallenato,1
1987,Dixieland,2
2010,Sound Poetry,1
2006,Go-Go,1
2001,Séga,1
1982,Avantgarde,200
1991,Hardcore,1969
1994,House,12621
2008,Soft Rock,190
1981,New Wave,2767
2006,Indie Rock,1746
1987,Hi NRG,1151
1996,Dance-pop,389
2003,Breaks,2189
1991,Noise,327
2008,Ragga HipHop,60
1997,Deep House,1908
1995,Folk,137
1970,Psychedelic Rock,60
2002,Hi NRG,197
2011,Breaks,2412
2011,Progressive Trance,3744
2010,Drum n Bass,4343
2011,Heavy Metal,225
1993,Lo-Fi,38
2001,Folk Rock,227
2001,Afro-Cuban Jazz,44
2011,Math Rock,63
2006,Bossanova,89
0,Indian Classical,81
2013,Hardcore,3836
2014,Heavy Metal,138
2013,Disco Polo,32
1987,Bossanova,2
2015,Alternative Rock,1150
2015,Doom Metal,243
1998,Conscious,65
1990,Bossa Nova,8
2007,Euro-Disco,69
1970,Country,5
1979,Alternative Rock,65
1986,Neo-Classical,16
1989,Dark Ambient,49
1987,Dark Ambient,38
1978,Minimal,64
1998,Dub Poetry,4
1996,J-Core,7
2013,Speed Garage,38
2014,Sound Poetry,12
2003,Afro-Cuban Jazz,19
1981,Country,11
2001,Soul-Jazz,72
1995,Shoegaze,32
1970,Soundtrack,35
1975,Drone,8
1998,Bossa Nova,31
1975,Novelty,6
1978,Parody,19
1993,Parody,35
1994,Samba,18
1999,Radioplay,15
2008,Motswako,1
1982,Samba,15
2004,Lao Music,1
1974,Pasodoble,1
2018,No Wave,67
2013,Nu Metal,47
2012,Salsa,17
2017,Technical,9
1997,Bhangra,11
1975,African,4
1985,Cool Jazz,5
1988,Cumbia,2
1997,Cha-Cha,5
2017,Kayōkyoku,5
1975,Choral,1
2002,Post-Hardcore,2
2018,Romani,1
1990,Louisiana Blues,3
1974,Afrobeat,1
1979,Eurodance,1
1981,Soukous,1
2002,Sermon,1
2000,Polka,2
1965,Smooth Jazz,1
1980,Cubano,2
1997,Philippine Classical,1
1964,Cumbia,1
1972,Romantic,1
1997,UK Street Soul,1
1979,EBM,1
2000,Ethereal,104
1997,Tribal,613
1998,Hardcore,1470
2002,Psychedelic Rock,218
1988,Modern Classical,468
2006,Classic Rock,119
1989,Grunge,7
1999,Acid Jazz,555
1989,Noise,252
1991,Acid,304
2003,J-pop,145
1983,P.Funk,60
1993,Freestyle,328
0,Flamenco,69
2008,Reggae,230
2009,Instrumental,409
2003,Heavy Metal,224
1997,DJ Battle Tool,18
1999,Speed Garage,186
2009,Freestyle,252
1973,Lounge,9
1993,Disco Polo,39
2013,Dancehall,134
1995,Contemporary Jazz,90
2014,Hard Trance,1269
2014,Speech,24
2014,Dance-pop,1123
1983,Radioplay,12
2015,Indie Rock,1122
2015,Rhythm & Blues,140
1977,Tribal,8
1994,Modern,19
1986,Neofolk,27
2012,Tango,13
2012,Thrash,54
2003,Jazzy Hip-Hop,35
2008,Screw,10
1996,Pachanga,6
2008,Death Metal,119
1975,Country Rock,9
0,Hiplife,5
2016,Cha-Cha,3
0,Italo House,208
1994,Country Rock,50
2015,Pop Punk,43
1998,Psychedelic,10
2006,Harsh Noise Wall,12
2015,Symphonic Rock,47
2017,House,12610
2017,Folk,470
2007,Kayōkyoku,2
1994,Free Jazz,19
2007,Deathcore,4
1985,Bass Music,7
2004,Lambada,3
2000,Batucada,14
2017,Big Band,14
2017,Batucada,7
2013,Electric Blues,17
1985,Speech,23
1971,Europop,3
2015,Melodic Hardcore,3
1979,Movie Effects,8
1997,Nordic,4
1978,Donk,1
2000,Romantic,13
2007,Volksmusik,1
1997,Melodic Hardcore,1
2013,Descarga,4
1979,Promotional,3
2013,Funeral Doom Metal,2
2001,Pub Rock,3
-1,Disco,2
1973,Light Music,1
2015,Ranchera,1
1985,Pasodoble,1
1973,Delta Blues,1
1972,Afro-Cuban,1
1987,Beguine,1
1999,Hard Trance,1923
1999,Future Jazz,1001
1983,Abstract,359
1993,Breaks,269
1999,Minimal Techno,29
2000,Dub Techno,106
1993,Disco,1879
2003,IDM,1617
1999,Instrumental,79
1988,Dance-pop,282
1993,New Wave,560
2009,Trance,6561
1989,Prog Rock,178
2005,Euro House,2772
2004,Folk,251
1985,Rhythmic Noise,26
1982,Score,133
2005,Speedcore,147
1982,Reggae-Pop,98
1981,Easy Listening,131
2009,Go-Go,2
1984,Freestyle,276
2011,Darkwave,1014
2005,Bossa Nova,81
2011,Acid Jazz,142
2013,J-pop,395
2004,Avant-garde Jazz,33
1999,Gangsta,63
2014,Soundtrack,802
2014,Gabber,611
1976,Easy Listening,88
2011,Dixieland,2
1996,Movie Effects,10
1975,Folk,11
2015,Garage House,282
2015,Swamp Pop,2
2000,Junkanoo,1
2016,Europop,520
2015,Bounce,29
1997,Prog Rock,129
2005,Reggaeton,94
2011,Bubblegum,5
1997,Latin Jazz,49
2018,J-pop,228
2018,Light Music,8
2009,Tango,14
2012,Comedy,29
1978,Poetry,11
2005,Education,6
1990,Mambo,12
1986,Surf,6
2016,Ska,21
2016,Military,37
1977,Post-Modern,3
2012,Persian Classical,10
2000,Modern,13
2004,Coldwave,4
2019,Drone,8
1995,Chiptune,17
1994,Favela Funk,4
2014,Rumba,6
2007,Modal,9
1979,AOR,10
2007,Texas Blues,6
1974,Beat,1
1997,Hardstyle,5
1999,Dixieland,1
2000,Light Music,2
1990,Sound Poetry,2
2019,Sound Collage,2
2019,Contemporary,2
2014,Junkanoo,1
-1,EBM,1
1970,Symphonic Rock,3
2001,Bachata,5
1993,Afro-Cuban Jazz,4
2018,Early,2
2015,Lao Music,1
2003,Bluegrass,5
2016,Louisiana Blues,3
1977,Early,2
2004,Minneapolis Sound,2
1998,Deathrock,2
1963,Pop Rock,1
1956,Special Effects,2
2006,Military,5
1976,Mambo,1
1985,Jazzy Hip-Hop,1
1974,Technical,2
2014,Marimba,2
1977,Rocksteady,1
1968,Indian Classical,1
1995,Horrorcore,1
1978,Heavy Metal,1
2015,Ottoman Classical,1
1990,Acid House,794
1987,Industrial,1135
1989,Industrial,1362
1992,Deep House,1650
2000,Electro,3149
1998,Samba,54
1991,New Jack Swing,206
1996,Krautrock,94
1996,Ghetto,124
1995,Indie Rock,586
1999,Chiptune,51
1995,Freestyle,600
2002,Goth Rock,345
1987,Reggae-Pop,96
2000,Free Improvisation,126
2009,Free Funk,20
2003,Art Rock,217
2006,Space Rock,115
2004,Garage House,670
1999,Psychedelic Rock,176
2012,Progressive Trance,3362
1988,Prog Rock,136
1998,Score,187
2012,Bop,11
2013,Electro House,4847
1973,Krautrock,81
2001,Dance-pop,533
2015,Dance-pop,1698
1981,Lo-Fi,24
1965,Space-Age,2
1981,Arena Rock,11
2004,Hip-House,90
1991,Illbient,8
1996,Contemporary Jazz,140
2005,Thug Rap,33
1970,Latin Jazz,2
1973,Pop Rock,71
2012,Military,49
1990,Lovers Rock,10
1995,Acoustic,91
1978,Leftfield,75
2017,Acid,2208
2010,Chillwave,42
2018,Breaks,2111
2002,Sea Shanties,1
2012,Chillwave,121
2018,Contemporary R&B,239
1980,MPB,4
2012,Classic Rock,37
2017,Jazzy Hip-Hop,108
2018,Public Broadcast,2
1973,Symphonic Rock,16
2018,Power Metal,6
1978,Soul-Jazz,22
1987,Medieval,7
2011,Reggae-Pop,49
2008,Post Bop,1
1974,Field Recording,8
2016,Ballroom,18
2015,K-pop,30
2006,Hard Bop,8
2010,Polka,7
1977,Music Hall,1
1979,Ska,14
1984,Canzone Napoletana,3
1988,Cha-Cha,7
1984,Tango,5
1998,Funeral Doom Metal,1
1993,Bubblegum,1
1999,Neo-Romantic,4
2005,Oi,3
1973,Modal,2
2006,Éntekhno,5
1985,Southern Rock,3
2005,Noisecore,5
1995,Champeta,3
1996,Tropical House,3
2005,Nitzhonot,1
2011,Gagaku,1
2010,Fado,1
2001,Metalcore,2
2018,Séga,5
1987,Electroclash,1
1993,Persian Classical,1
2000,Jump Blues,1
1991,Acid House,446
2002,Drum n Bass,3356
1992,New Age,730
1996,Electro,1967
1986,Pop Rock,3632
2005,Krautrock,137
1993,Reggae-Pop,298
1993,Happy Hardcore,189
1998,Field Recording,87
2004,Mambo,6
1993,Free Improvisation,56
2006,Post-Punk,84
1997,Soul,403
1992,Free Improvisation,49
1994,Acid House,271
2006,Rumba,27
1987,Jazz-Rock,69
1995,Illbient,74
1991,Gospel,55
1991,Neo-Classical,32
0,Reggae-Pop,436
2004,Glam,93
2003,Samba,48
0,Rock & Roll,558
2013,House,14342
2012,Goth Rock,263
2012,Screw,106
2013,Breakcore,858
2014,Witch House,345
1989,Electro House,14
2013,Eurodance,547
2015,Neo-Classical,223
1998,Jazzy Hip-Hop,25
2016,Rock & Roll,61
2004,Harsh Noise Wall,9
2016,DJ Battle Tool,13
2016,Volksmusik,5
1987,Sound Collage,18
2006,Audiobook,8
2005,Funk Metal,14
1983,Salsa,7
2011,Hands Up,101
1991,Thrash,20
1998,Flamenco,25
2003,Oi,2
1988,Gogo,1
1987,Samba,5
0,Modern Electric Blues,22
2012,Religious,33
1985,Interview,14
1987,Neo Soul,15
1988,Neo-Romantic,6
1989,Space-Age,4
2003,Bounce,13
1976,Acid Rock,1
2014,Bongo Flava,2
2004,Sound Collage,17
1976,Contemporary Jazz,6
2011,MPB,9
2013,Health-Fitness,3
1994,Thug Rap,3
1978,Interview,3
1993,Sound Collage,1
2014,Story,2
2007,Hard Bop,1
1989,Chinese Classical,1
1966,Vallenato,1
2002,Health-Fitness,4
2008,Hard Bop,2
2010,Mouth Music,2
1979,Ragtime,2
2004,Candombe,1
1980,Political,1
1996,Trip Hop,1559
1994,Hardcore,2621
2000,Acid,547
2000,Tech Trance,71
2002,Electro,4918
1991,Alternative Rock,873
1989,Cut-up/DJ,54
0,Experimental,36990
2004,Goa Trance,104
2007,Hard Trance,1672
2008,Freestyle,302
2008,Alternative Rock,1479
2000,J-pop,229
1982,Minimal,894
2004,Italo-Disco,254
2002,New Wave,647
1979,Chanson,183
2004,Jumpstyle,123
2011,Disco,3036
2009,J-Core,55
2007,Eurodance,332
2010,Classical,98
2012,Chanson,152
1969,Pop Rock,16
2007,Juke,6
2002,Blues Rock,63
1991,Ragga HipHop,115
1989,Opera,8
1985,Acoustic,66
2004,Power Pop,36
2017,Trip Hop,957
1978,Post-Punk,10
1976,Novelty,7
2004,Viking Metal,11
0,Rune Singing,5
1990,Instrumental,54
2003,Rumba,14
1970,Jazz-Funk,14
2015,Bossanova,12
2016,Progressive Trance,2456
1978,Special Effects,18
1992,Boogie Woogie,1
1979,Breakbeat,1
1972,Downtempo,13
2007,Cha-Cha,4
1996,Surf,15
2004,Zydeco,2
1991,Latin Jazz,12
1971,Chiptune,1
1975,Baroque,3
2006,New Jack Swing,4
2018,Blues Rock,44
2017,Bachata,5
1975,Interview,7
1983,Heavy Metal,13
1995,Avant-garde Jazz,14
1959,Spoken Word,1
1980,Garage Rock,7
1993,Boogie,16
2014,Cubano,1
2017,Opera,22
2007,Witch House,3
2014,Pacific,6
2006,Miami Bass,3
1970,Ethereal,1
2010,Griot,1
1993,Turntablism,1
2013,Depressive Black Metal,3
2001,Beat,2
2017,Impressionist,18
1987,Quechua,1
2009,Britcore,2
1971,Progressive Breaks,1
1977,Dance-pop,3
0,Carnatic,2
1989,Pop Rock,2678
1992,Industrial,1789
1998,Industrial,1938
1994,Deep House,1502
2001,Goa Trance,335
1997,Lounge,53
1999,Aboriginal,10
1988,Smooth Jazz,142
1988,Europop,807
2001,Cut-up/DJ,80
1997,Ghetto House,22
1985,Acid Jazz,90
2002,J-pop,211
1983,New Age,243
0,Cut-up/DJ,494
0,Nu Metal,204
2007,House,13726
2009,Drum n Bass,4395
2008,Folk Rock,393
1987,Story,8
2006,Progressive Trance,1757
2001,Latin Jazz,67
2009,Ghetto House,13
1983,Reggae-Pop,123
2010,Power Electronics,711
2010,Jazzy Hip-Hop,108
1997,Italo House,29
1995,Nerdcore Techno,2
2011,Technical,12
2013,Dub Techno,1250
1973,Modern Classical,114
2014,Pop Rock,925
2000,Dialogue,25
0,Aboriginal,49
2016,Jazz-Funk,131
2014,Aboriginal,13
1972,Hard Rock,8
2017,No Wave,73
1992,Instrumental,49
2017,Pop Rap,247
2016,Bollywood,3
0,Rumba,39
1980,Blues Rock,7
1975,Bossanova,4
1967,Free Improvisation,4
1991,UK Street Soul,5
2001,Smooth Jazz,66
2005,Monolog,20
2010,Stoner Rock,34
2007,Speech,27
2002,Turntablism,19
2006,Southern Rock,5
1998,Hardstyle,13
2011,Cool Jazz,29
2018,Electro,5297
1994,No Wave,3
1963,Radioplay,7
2005,Axé,2
1997,Stoner Rock,13
2011,Bluegrass,7
2010,Reggae Gospel,2
1968,Medieval,1
1966,Mambo,1
1997,Raï,9
1999,Doomcore,2
2003,Math Rock,17
2005,Technical,4
1971,New Age,2
2000,Crunk,1
2010,Favela Funk,5
1990,Gamelan,1
1993,Chillwave,2
1997,Dub Poetry,2
1986,Impressionist,3
1982,Acid Jazz,1
1966,Charanga,1
-1,Big Beat,1
2006,Norteño,3
1999,Hip Hop,844
2000,Broken Beat,281
1979,Synth-pop,2157
2003,EBM,577
1994,Jazz-Rock,21
1989,Blues Rock,55
1994,Nu-Disco,2
2002,Italodance,883
1998,Berlin-School,92
1992,Krautrock,56
1987,Latin,282
1996,Illbient,164
0,Doom Metal,453
2001,Spoken Word,88
1980,Leftfield,161
2006,Acoustic,423
1986,Fusion,154
2010,Italodance,494
1985,Blues Rock,48
2005,Classical,35
1989,Country,27
1968,Experimental,224
2012,Hip-House,189
2011,Avantgarde,686
2011,Hip-House,167
1995,Fusion,78
0,Screw,37
2014,Italodance,323
2006,Minimal Techno,109
2002,J-Core,51
2015,Classic Rock,43
2017,Gangsta,56
2001,Mod,3
1993,Bossa Nova,6
0,Compas,3
1985,Chinese Classical,9
1975,Europop,29
2001,Nordic,3
1992,Jazz-Rock,25
2016,Easy Listening,80
1997,Baltimore Club,13
2006,Juke,1
1972,Smooth Jazz,1
1987,Drone,31
2017,Pachanga,1
2018,Musical,16
2018,Ghetto House,51
1994,Afro-Cuban,10
2018,Pipe & Drum,2
1982,Dialogue,5
2010,Bluegrass,6
1977,Marches,1
2011,Rebetiko,4
2004,Modern Electric Blues,8
1973,Folk Rock,9
1968,Special Effects,1
1988,Gamelan,1
2015,Special Effects,23
1986,Psychobilly,3
2000,Hands Up,6
1992,Medieval,4
1962,Samba,1
2008,Aboriginal,10
1964,Soundtrack,3
2007,Sephardic,1
1996,Britcore,5
1993,Rocksteady,1
1972,Story,1
2017,Bolero,1
1999,Mouth Music,1
2001,Hard Beat,1
1961,Contemporary,6
2004,Lento Violento,1
2013,Corrido,3
1995,Persian Classical,2
1991,Karaoke,1
2017,Psychobilly,5
0,Andalusian Classical,1
1984,Ranchera,4
1992,G-Funk,1
1993,Hands Up,2
2008,Cubano,1
1997,Nu-Disco,1
1992,Ghettotech,1
1984,Cool Jazz,1
1995,Synth-pop,4040
2006,Pop Rock,1875
2000,Soul,407
1998,Jazzdance,160
2005,Techno,5610
2000,Ballad,944
2007,Psy-Trance,762
2003,Latin,1067
2003,Makina,192
1989,RnB/Swing,849
1994,Electro House,52
1996,Pop Rap,614
1983,Jazz-Rock,43
1986,Jazz-Rock,57
1988,Hip-House,301
1972,Vocal,11
0,Baltimore Club,93
0,Jazz-Funk,628
2010,Tribal,702
2010,Screw,83
2009,J-pop,366
1984,African,33
2009,Math Rock,69
2012,Breakbeat,1675
2011,Jungle,557
1985,Rock & Roll,93
1979,Soul,352
2009,Swing,56
2011,Electro House,1999
0,Stoner Rock,110
2006,Samba,63
1993,Broken Beat,30
1986,Schlager,171
1997,Theme,93
2010,Noisecore,6
2009,Hands Up,113
2007,Cool Jazz,33
2014,Schranz,96
2013,Dub,1428
2015,Avantgarde,656
2013,Mouth Music,8
2015,Goth Rock,304
2018,Synthwave,2236
2018,Dark Ambient,3175
2018,Dub,1251
2018,Hard Techno,404
2002,Zouk,5
2017,Hi NRG,173
1984,Instrumental,28
2000,Sound Collage,18
2018,Schranz,35
2017,Space Rock,208
2014,K-pop,16
1981,Sound Art,5
2016,Parody,79
2007,Horrorcore,16
1982,Flamenco,4
1997,Math Rock,12
1975,Afro-Cuban,7
1984,Cha-Cha,10
1966,Noise,5
1984,Stoner Rock,1
1981,Poetry,9
1980,Acoustic,10
2009,Hyphy,5
1994,Bangladeshi Classical,1
1969,Fusion,2
1969,Beat,3
2001,Nueva Cancion,2
2000,Sephardic,2
1999,Rune Singing,1
1970,Min'yō,1
2019,Euro-Disco,1
2015,Tejano,3
2006,Minneapolis Sound,2
1970,Movie Effects,1
1981,Go-Go,1
1985,Dance-pop,192
2001,Electro,3716
1992,New Jack Swing,103
2001,Indie Rock,797
1999,Hard House,2200
2004,Indie Rock,1070
1987,Freestyle,1022
1992,Grunge,21
1981,Punk,318
1986,Alternative Rock,434
1994,Eurobeat,252
1981,Novelty,42
2007,Goth Rock,355
1996,Acid House,421
1989,Punk,127
1998,Easy Listening,144
1988,Darkwave,110
1982,Indie Rock,104
0,Noise,15301
2001,Ska,72
0,Neo Soul,307
2011,Neo-Classical,170
2010,Jazz-Rock,57
1980,New Jack Swing,1
2007,Classical,82
2013,Synthwave,360
2014,Boogie,56
2012,Indie Pop,444
1993,Classical,25
2015,Hardcore,3284
2015,Boom Bap,77
1983,Classical,29
1971,Avantgarde,32
2016,EBM,1630
1978,RnB/Swing,19
2018,Ethereal,137
2018,Gamelan,14
1989,Drone,37
2001,Electric Blues,6
2005,Hardcore Hip-Hop,9
1984,Jazz-Rock,40
1970,Blues Rock,11
1999,Zouk,4
1997,Music Hall,1
1986,Neo-Romantic,5
2016,Novelty,25
2015,Celtic,27
2002,Nu Metal,130
1987,DJ Battle Tool,4
1974,Soul,65
1984,Dialogue,14
1996,Swing,33
2007,Bachata,4
2003,Kwaito,10
2015,Story,9
2017,Viking Metal,3
2009,Sound Poetry,5
1981,Interview,2
1988,Broken Beat,7
2011,Rumba,6
2005,Screw,6
2009,Fado,3
1976,Educational,3
1983,Soca,5
1971,Avant-garde Jazz,5
1995,Dream Pop,1
2010,Kizomba,1
1993,Bollywood,1
1986,Chinese Classical,2
2005,Ragtime,1
0,Liscio,1
2016,Vallenato,2
1972,Dance-pop,1
1987,Romani,1
2013,Kayōkyoku,1
1963,Neo-Classical,1
2000,Synth-pop,4547
